300341.SZ,麦迪电气,合资企业;股权激励,工业,25.4061,0.1124,1.3129,1.1423,56.5082,4.8378
002779.SZ,中坚科技,预减,工业,25.41,0.0453,0.237,0.3545,140.2318,26.8038
002620.SZ,瑞和股份,装饰园林,工业,25.4113,0.4602,1.4882,0.9226,13.8045,4.2688
603161.SH,科华控股,新股;小盘绩优,可选消费,25.4127,0.2568,1.0657,1.0034,24.7398,5.9615
600898.SH,国美通讯,出口型企业;合资企业;增持,信息技术,25.4291,-0.1093,0.0017,0.1723,-58.1635,3739.5735
002492.SZ,恒基达鑫,员工持股;粤港澳大湾区;医疗器械;借壳上市;LNG,工业,25.4745,0.0985,0.6003,0.4262,64.6561,10.6091
603527.SH,众源新材,新股,材料,25.4796,0.2149,0.8559,0.7449,29.6412,7.4423
603059.SH,倍加洁,小盘绩优;新股;高送转预期;出口型企业,日常消费,25.488,0.1841,0.8656,0.6782,34.6116,7.3614
603009.SH,北特科技,股权激励,可选消费,25.4971,0.2322,0.7332,0.5697,27.4517,8.6938
603196.SH,日播时尚,,可选消费,25.512,0.1683,0.7699,0.7735,37.8966,8.2842
300192.SZ,科斯伍德,举牌;超涨,材料,25.5163,0.2242,0.0588,0.3601,28.4526,108.4877
603021.SH,山东华鹏,,材料,25.5319,0.0079,0.2127,0.5218,807.9715,30.0093
002830.SZ,名雕股份,装饰园林,工业,25.5346,-0.176,0.5193,0.5058,-36.2707,12.2928
300503.SZ,昊志机电,富士康概念;3D玻璃;股权激励,工业,25.5548,0.1297,0.7544,0.6278,49.2575,8.4686
002082.SZ,万邦德,借壳上市(MA);建筑节能;重组;股权转让;并购阶段(需定增);医疗器械,材料,25.5612,0.1043,1.0041,0.7338,61.2685,6.3642
300277.SZ,海联讯,智能电网;举牌,信息技术,25.594,-0.0488,0.0862,0.2617,-131.1168,74.2285
603321.SH,梅轮电梯,新股,工业,25.6038,0.0722,0.7664,0.9062,88.6558,8.352
002227.SZ,奥特迅,新能源汽车;智能电网;合资企业;充电桩,工业,25.6555,-0.1006,0.1497,0.0904,-63.7562,42.8449
300129.SZ,泰胜风能,预减;员工持股;风力发电,工业,25.6738,0.141,1.5368,2.1907,45.5209,4.1765
603667.SH,五洲新春,并购阶段(需定增),工业,25.6805,0.22,1.0021,0.9054,29.1824,6.4067
000716.SZ,黑芝麻,股权激励,日常消费,25.6858,0.1883,1.0477,0.2517,34.1022,6.1291
000893.SZ,*ST东凌,*ST;大豆;员工持股;举牌;ST概念,日常消费,25.7347,-0.0612,-26.6086,0.1356,-105.1254,-0.2418
601208.SH,东材科技,股权激励;预减;新材料;聚碳酸酯,材料,25.7533,0.0663,1.0501,0.6372,97.109,6.1312
603086.SH,先达股份,预增,材料,25.76,0.2886,1.1011,0.9823,22.3146,5.8487
002532.SZ,新界泵业,股权激励;乡村振兴;海绵城市;水利水电建设;PPP,工业,25.7658,0.2527,1.3343,1.0745,25.4905,4.8276
600148.SH,长春一东,央企;十大军工集团;并购阶段(需定增);国企混改;国资改革;长吉图板块;东北振兴;重组,可选消费,25.7843,0.2121,0.3596,0.2363,30.3917,17.9257
603683.SH,晶华新材,新股,材料,25.8153,0.0498,0.4339,0.5251,129.5949,14.874
603798.SH,康普顿,,能源,25.82,0.4871,1.1954,1.1315,13.2519,5.3999
603738.SH,泰晶科技,可转债;含可转债,信息技术,25.8202,0.1523,0.7624,0.6772,42.3838,8.4667
600592.SH,龙溪股份,融资融券;融资融券标的;地方国企;通用航空,工业,25.8511,0.2447,0.686,0.5383,26.411,9.421
300554.SZ,三超新材,高送转预期;高送转;光伏;超跌;新材料,工业,25.8523,0.5252,0.8613,0.3792,12.3059,7.5039
300711.SZ,广哈通信,新股;地方国企;广东省国资,信息技术,25.8543,-0.0593,0.5529,0.5369,-108.9979,11.6903
002893.SZ,华通热力,新股,公用事业,25.896,0.833,0.5258,0.4962,7.7719,12.3127
300615.SZ,欣天科技,股权激励;5G;超涨;高送转,信息技术,25.9178,0.0278,0.3102,0.5708,233.0737,20.888
002623.SZ,亚玛顿,光伏,信息技术,25.92,0.0815,-0.1906,0.1716,79.5092,-33.9979
000993.SZ,闽东电力,债转股;宁德时代产业链;地方国企;煤电重组;涉矿,公用事业,25.9201,-0.6257,0.2207,0.1936,-10.3564,29.3612
603389.SH,亚振家居,,可选消费,25.9249,-0.0967,0.6177,0.7667,-67.024,10.4925
600727.SH,鲁北化工,地方国企;国企混改,材料,25.9379,0.2498,0.7845,0.3016,25.9587,8.2657
002921.SZ,联诚精密,新股;合资企业;外资并购,工业,25.96,0.1419,0.4513,0.4489,45.7364,14.3807
002899.SZ,英派斯,世界杯;预减;新股,可选消费,26.004,0.0599,0.8317,0.8519,108.5309,7.8165
603360.SH,百傲化学,,材料,26.0413,0.2731,0.9988,0.9795,23.8386,6.5181
300578.SZ,会畅通讯,股权激励;安防监控;高送转;并购阶段(需定增),电信服务,26.045,0.0592,0.3425,0.3148,109.9873,19.0109
600520.SH,文一科技,机器人;预减;借壳上市;股权转让;举牌,工业,26.0617,-0.0849,0.0791,0.0872,-76.7423,82.3695
002802.SZ,洪汇新材,新材料;小盘绩优;股权激励,材料,26.069,0.1508,0.7212,0.5262,43.2178,9.0367
603507.SH,振江股份,股权激励;新股,工业,26.0774,0.0887,1.1604,1.4464,73.4989,5.6182
000909.SZ,数源科技,地方国企;充电桩;核高基,可选消费,26.0814,0.0542,0.6985,0.3765,120.3017,9.3348
002735.SZ,王子新材,股权激励;网络游戏;富士康概念;新材料,材料,26.0841,0.0608,0.3898,0.3894,107.2537,16.7292
300049.SZ,福瑞股份,健康中国;智慧医疗;医疗改革;并购阶段(需定增);医疗器械;民营医院;养老产业,医疗保健,26.1212,0.1686,0.9386,1.4813,38.7325,6.9575
000862.SZ,银星能源,新能源;风力发电;央企;光伏;一带一路;扭亏,公用事业,26.1264,0.1532,-1.9669,0.181,42.6345,-3.3208
600097.SH,开创国际,上海本地重组;地方国企;小盘成长;上海国资改革;浦东新区,日常消费,26.1416,-0.2285,1.2618,0.0806,-28.6013,5.1794
002884.SZ,凌霄泵业,高送转;高送转预期,工业,26.1539,0.3993,1.8837,1.5009,16.3748,3.4711
002306.SZ,*ST云网,ST概念,可选消费,26.16,-0.0627,-0.1822,-0.5384,-104.3062,-35.8946
300076.SZ,GQY视讯,机器人;超涨;虚拟现实;在线教育;扭亏,信息技术,26.1608,0.3703,-1.0458,-0.2173,17.6619,-6.2538
600654.SH,ST中安,ST概念;ST;员工持股;安防监控,信息技术,26.1736,-0.5767,-7.3503,2.4715,-11.3463,-0.8902
300469.SZ,信息发展,高送转;股权激励;阿里巴巴概念,信息技术,26.1799,-0.1898,0.3281,0.3099,-34.4835,19.9481
300659.SZ,中孚信息,并购阶段(需定增);网络安全;重组;股权激励;操作系统国产化;高送转,信息技术,26.1834,-0.0858,0.4862,0.4835,-76.292,13.4633
300289.SZ,利德曼,体外诊断;生物疫苗,医疗保健,26.1912,0.2345,1.0102,0.9163,27.9224,6.4817
603778.SH,乾景园林,雄安新区;装饰园林,工业,26.2,0.0192,0.8741,0.8005,341.1458,7.4934
002762.SZ,金发拉比,二胎政策;高送转;股权激励;可转债,可选消费,26.2112,0.2089,0.9157,0.7276,31.3681,7.1561
603200.SH,上海洗霸,股权激励;预增;环保概念,工业,26.2205,0.1287,0.5751,0.5927,50.9334,11.3982
300120.SZ,经纬辉开,,信息技术,26.2421,0.2395,0.5943,0.1736,27.3926,11.0391
002885.SZ,京泉华,富士康概念;小米产业链;高送转,信息技术,26.244,0.0656,0.5751,0.6003,100.0152,11.4085
002811.SZ,亚泰国际,合资企业;装饰园林,工业,26.244,0.1937,1.0774,0.8093,33.872,6.0897
300057.SZ,万顺股份,可转债;触摸屏;OLED,材料,26.248,0.1571,0.9034,0.9412,41.7696,7.2637
002524.SZ,光正集团,新疆区域振兴;钢结构,公用事业,26.3243,-0.1171,0.0782,0.0813,-56.2005,84.157
600071.SH,凤凰光学,出口型企业;锂电池;太赫兹;安防监控;央企;借壳上市,信息技术,26.3832,-0.0008,0.3327,-1.2516,-8244.75,19.8251
002783.SZ,凯龙股份,高送转;地方国企,材料,26.4099,0.1366,1.382,1.2354,48.3344,4.7775
002879.SZ,长缆科技,,工业,26.4171,0.2458,1.2095,1.1522,26.8685,5.4603
002790.SZ,瑞尔特,高送转,工业,26.4192,0.1872,1.6041,1.7616,35.2821,4.1174
300566.SZ,激智科技,股权激励,信息技术,26.4383,0.1517,0.6157,0.5925,43.57,10.7351
300228.SZ,富瑞特装,燃料电池;LNG,工业,26.44,-0.0007,0.5061,-2.9727,-9442.8571,13.0607
603083.SH,剑桥科技,新股;外资并购;工业互联网;合资企业,信息技术,26.4449,-0.4112,0.606,0.6632,-16.0779,10.9096
603963.SH,大理药业,新股,医疗保健,26.468,0.0867,0.4445,0.6217,76.3206,14.8864
300644.SZ,南京聚隆,小盘绩优;新股,材料,26.4704,0.0581,0.5615,0.7723,113.9002,11.7856
002159.SZ,三特索道,海南自贸港;扭亏;港珠澳大桥;超涨,可选消费,26.4853,-0.282,0.05,-0.4413,-23.4799,132.4265
000422.SZ,*ST宜化,超涨;*ST;ST概念;地方国企,材料,26.4871,-4.0958,-51.4724,-14.0768,-1.6167,-0.1286
603378.SH,亚士创能,新股,材料,26.5123,-0.1719,1.1373,1.224,-38.5577,5.8279
600712.SH,南宁百货,领涨龙头;北部湾自贸区;地方国企;举牌;跨境电商,可选消费,26.5247,-0.0012,0.0177,-0.3428,-5525.9792,374.6427
002165.SZ,红宝丽,预减;员工持股;新材料;建筑节能,材料,26.5508,0.0362,0.4763,1.3524,183.3619,13.936
300697.SZ,电工合金,新股,材料,26.5616,0.1739,0.6123,0.5485,38.1852,10.845
603177.SH,德创环保,PM2.5;环保概念;预增,工业,26.563,-0.0727,0.3825,0.5376,-91.3446,17.3614
603668.SH,天马科技,可转债;含可转债;股权激励,日常消费,26.619,0.1714,0.9054,0.8007,38.8258,7.3501
300471.SZ,厚普股份,LNG;油气改革;充电桩;股权激励;燃料电池,工业,26.6246,-0.41,0.2962,1.6827,-16.2345,22.4718
002919.SZ,名臣健康,新股;化妆品,日常消费,26.6337,0.087,0.4851,0.4741,76.5336,13.7259
300260.SZ,新莱应材,出口型企业;成交主力;合资企业;股权激励;保底增持;食品安全,工业,26.6359,0.056,0.2146,0.0964,118.9103,31.0297
002427.SZ,*ST尤夫,预减;小盘成长;超跌;锂电池;员工持股;*ST;ST概念,材料,26.6365,0.1731,4.3604,1.88,38.4698,1.5272
603918.SH,金桥信息,股权激励,信息技术,26.6618,0.003,0.3484,0.2887,2221.8167,19.1316
000920.SZ,南方汇通,央企;污水处理;预减,材料,26.6704,0.1393,1.2702,1.3484,47.865,5.2493
002865.SZ,钧达股份,可转债;股权激励;超涨,可选消费,26.6966,0.1447,0.6744,0.536,46.124,9.8964
002719.SZ,麦趣尔,高送转;股权激励,日常消费,26.713,0.0891,0.1882,0.2811,74.9523,35.4849
300344.SZ,太空智造,建筑节能;雄安新区;扭亏;装配式建筑;股权激励,工业,26.7193,0.2831,-0.1788,0.384,23.5953,-37.3592
603838.SH,四通股份,重组,可选消费,26.748,0.2076,0.4182,0.5982,32.211,15.99
300525.SZ,博思软件,股权激励;高送转,信息技术,26.7743,-0.1541,0.5693,0.3763,-43.4366,11.7576
601218.SH,吉鑫科技,风力发电;融资融券;融资融券标的,工业,26.7775,-0.5565,0.0201,1.1628,-12.0294,333.0535
300507.SZ,苏奥传感,传感器;股权激励,可选消费,26.781,0.3187,1.0575,1.0095,21.008,6.3312
002692.SZ,睿康股份,超跌;举牌,工业,26.7868,0.1351,0.6934,0.9531,49.5685,9.6578
300135.SZ,宝利国际,通用航空,材料,26.8186,0.0305,0.3586,0.2532,219.8246,18.6967
300140.SZ,中环装备,雄安新区;PM2.5;特高压;环保概念;央企;国资改革,工业,26.9221,-0.2597,0.736,1.0072,-25.9165,9.1447
002863.SZ,今飞凯达,出口型企业;高送转,可选消费,26.9986,0.1429,0.634,0.7598,47.2334,10.6461
300312.SZ,邦讯技术,4G;智能穿戴;员工持股;5G;超涨;互联网金融,信息技术,27.0114,0.0701,-1.3981,0.1513,96.3317,-4.83
000419.SZ,通程控股,金融改革;跨境电商;地方国企,可选消费,27.0161,0.4866,1.475,1.1641,13.88,4.579
300548.SZ,博创科技,小盘绩优;芯片国产化;5G,信息技术,27.0166,0.1404,0.798,0.6791,48.1065,8.4638
300562.SZ,乐心医疗,健康中国;智能穿戴;医疗改革;扭亏;医疗器械,医疗保健,27.0173,0.0227,0.1746,0.8052,297.5474,38.6846
300435.SZ,中泰股份,股权激励;可转债,工业,27.0324,0.2033,0.6022,0.5687,33.242,11.2224
600405.SH,动力源,充电桩;股权激励;预增,工业,27.0341,-0.3195,0.2075,0.2735,-21.1534,32.5712
603322.SH,超讯通信,5G;4G,信息技术,27.0368,-0.0462,0.2138,0.3029,-146.303,31.6146
300270.SZ,中威电子,智能交通;智慧城市;安防监控,信息技术,27.0406,0.2014,0.439,0.427,33.5658,15.399
600476.SH,湘邮科技,央企;国产软硬件;超涨;核高基;操作系统国产化;阿里巴巴概念,信息技术,27.0437,-0.0635,0.0212,0.0229,-106.4713,318.9116
603099.SH,长白山,东北振兴;可转债;中朝经济特区;地方国企,可选消费,27.067,-0.3192,0.7079,0.7111,-21.1991,9.5589
000526.SZ,紫光学大,在线教育;摘帽;高校;央企,可选消费,27.1078,0.03,0.2258,-1.0089,225.8983,30.0131
002220.SZ,天宝食品,员工持股;预减;东北振兴,日常消费,27.1334,0.077,1.3382,1.8157,88.0955,5.069
300248.SZ,新开普,新零售;移动支付;股权激励;在线教育;金融科技;生物识别;高送转;职业教育;O2O,信息技术,27.1336,-0.1475,1.2023,0.8563,-45.9892,5.642
002457.SZ,青龙管业,海绵城市;雄安新区;一带一路;水利水电建设,工业,27.1679,-0.1212,0.1646,0.2302,-56.0394,41.2635
002012.SZ,凯恩股份,超级电容;预减;氟化工,材料,27.169,0.0811,0.4173,0.18,83.7515,16.2767
002045.SZ,国光电器,锂电池;预减;超跌;智能音箱;智能家居,可选消费,27.2131,0.1142,1.2796,0.553,59.5733,5.3167
603289.SH,泰瑞机器,新股,工业,27.2626,0.2034,0.8351,0.7364,33.5086,8.1615
300733.SZ,西菱动力,新股;小盘绩优,可选消费,27.296,0.2034,1.0103,0.9276,33.5497,6.7544
603020.SH,爱普股份,,日常消费,27.296,0.304,1.5617,1.9444,22.4474,4.3696
300313.SZ,天山生物,生物育种;预增;文化传媒概念(Wind),日常消费,27.3229,-0.0565,0.0641,-1.8342,-120.8978,106.5636
002605.SZ,姚记扑克,网络彩票;CAR-T疗法;基因检测;世界杯;股权激励;共享单车;百度概念;网络游戏;生物疫苗,可选消费,27.3252,0.1468,0.8074,1.004,46.5347,8.4609
603757.SH,大元泵业,小盘成长;高送转预期;小盘绩优,工业,27.4177,0.3707,1.7943,1.2288,18.4905,3.8201
603809.SH,豪能股份,小盘绩优;新股,可选消费,27.4334,0.494,1.5312,1.3663,13.8833,4.4791
002861.SZ,瀛通通讯,小米产业链;富士康概念,信息技术,27.4599,0.0441,0.8441,1.0415,155.6684,8.1329
600238.SH,*ST椰岛,员工持股;ST概念;*ST;养老产业;乙醇汽油;海南自贸港,日常消费,27.4747,-0.8639,-1.0617,-0.3553,-7.9508,-6.4695
600135.SH,乐凯胶片,京津冀一体化;雄安新区;融资融券标的;央企;光伏;融资融券;锂电池,材料,27.4895,0.1888,0.6149,0.4537,36.4003,11.1764
300494.SZ,盛天网络,网络游戏;互联网金融;网红经济;互联网营销;电子竞技,信息技术,27.504,0.2006,0.8589,1.0975,34.2772,8.0056
002069.SZ,獐子岛,生物育种;预减;员工持股,日常消费,27.52,-0.0933,-7.2577,0.7571,-73.7406,-0.948
300693.SZ,盛弘股份,新股;充电桩;高送转,工业,27.5206,0.125,0.4601,0.6386,55.0412,14.9536
002722.SZ,金轮股份,装饰园林;员工持股,工业,27.5482,0.1957,0.8297,1.2477,35.1919,8.3007
600361.SH,华联综超,新零售;赛马,日常消费,27.5644,0.2938,0.7527,-2.6419,23.4551,9.1552
603079.SH,圣达生物,合资企业;维生素;新股,医疗保健,27.5856,0.2405,0.7261,0.6094,28.6753,9.4979
000589.SZ,黔轮胎A,预增;破净;地方国企,可选消费,27.6065,0.0416,-2.2169,0.1477,165.9044,-3.1132
300692.SZ,中环环保,污水处理;高送转;新股;环保概念,工业,27.6169,0.0874,0.5389,0.5023,78.9957,12.8117
002789.SZ,建艺集团,装饰园林;高送转,工业,27.6405,0.2908,0.9037,0.8087,23.7625,7.6465
603768.SH,常青股份,,可选消费,27.642,0.4266,1.2723,1.4837,16.199,5.4315
603506.SH,南都物业,新股;小盘绩优,房地产,27.6508,0.2133,0.7537,0.6296,32.4083,9.1717
600353.SH,旭光股份,预增,信息技术,27.6753,0.1308,0.4435,0.5831,52.8962,15.6005
300397.SZ,天和防务,航母;高端装备制造,工业,27.696,-0.1292,0.7695,-0.6355,-53.5913,8.9981
600866.SH,星湖科技,扭亏;并购阶段(需定增);广东国资改革;国企混改;医疗器械;广东省国资;地方国企;增持,日常消费,27.7519,0.0793,-1.5827,0.2431,87.4902,-4.3836
000722.SZ,湖南发展,地方国企;养老产业;民营医院,公用事业,27.8031,0.147,0.7789,1.353,47.2842,8.9238
000020.SZ,深华发A,含B股的A股;预减,可选消费,27.8046,0.0031,0.0097,0.0546,2242.3065,716.6134
002177.SZ,御银股份,智能IC卡;员工持股;预减;金融科技;区块链;国产软硬件,信息技术,27.8596,0.0385,0.1377,0.2325,180.9065,50.5802
603227.SH,雪峰科技,新疆区域振兴;扭亏;地方国企,材料,27.863,-0.1872,0.63,-0.0731,-37.2102,11.0567
600145.SH,*ST新亿,成渝特区;ST概念,工业,27.8836,-0.0114,0.1024,-0.0318,-611.4825,68.0752
300103.SZ,达刚路机,一带一路;股权转让;领涨龙头;重组;高送转,工业,27.8854,0.0958,0.4333,0.2364,72.7698,16.089
002381.SZ,双箭股份,养老产业;并购阶段(需定增),材料,27.8954,0.1687,1.0361,0.3279,41.3388,6.7309
002679.SZ,福建金森,土地流转;扭亏;美丽中国;地方国企;高送转,材料,27.9135,0.0158,0.5569,0.2549,441.6693,12.5308
603520.SH,司太立,重组;并购阶段(需定增),医疗保健,27.924,0.22,0.8142,0.7591,31.7318,8.5741
002339.SZ,积成电子,可转债;智能电网;能源互联网;扭亏,工业,27.9524,-0.5375,0.9943,1.0428,-13.0011,7.0282
300655.SZ,晶瑞股份,超涨;预增;光伏;国产化创新;高送转;合资企业;股权激励;锂电池,材料,27.9542,0.0966,0.5362,0.4407,72.3452,13.0335
002495.SZ,佳隆股份,,日常消费,27.9752,0.1124,0.2141,0.3228,62.2224,32.666
000982.SZ,*ST中绒,ST概念;低价股;超跌;券商重仓,可选消费,27.9782,-1.6759,0.4699,-10.6144,-4.1736,14.8852
000509.SZ,华塑控股,互联网金融;装饰园林;领涨龙头;超涨;成渝特区,工业,27.9839,-0.0454,0.1237,-0.7481,-154.0964,56.556
300449.SZ,汉邦高科,知识产权;安防监控;股权激励,信息技术,28.0196,-0.1369,0.4754,0.3191,-51.168,14.7347
000955.SZ,欣龙控股,健康中国;海南自贸港;员工持股;超涨;成交主力;领涨龙头,可选消费,28.0504,-0.0997,0.4447,0.2784,-70.337,15.7693
002162.SZ,悦心健康,迪士尼;健康中国;涉矿;合资企业,工业,28.062,-0.1305,0.1787,0.158,-53.7586,39.2585
300440.SZ,运达科技,可转债;高铁;股权激励,信息技术,28.0863,0.0386,1.2145,1.3387,181.9061,5.7815
603878.SH,武进不锈,股权激励,材料,28.094,0.3236,1.2783,1.2248,21.7043,5.4944
002248.SZ,华东数控,借壳上市;摘帽;高端装备制造;机床,工业,28.1051,-0.3613,-0.098,-2.8798,-19.4472,-71.6967
002164.SZ,宁波东力,智能物流;超跌,工业,28.1138,0.5098,1.5977,0.1119,13.7867,4.3991
300052.SZ,中青宝,可转债;保底增持;世界杯;第三方支付;腾讯概念;股权激励;网络游戏,信息技术,28.14,0.1507,0.4921,-0.6558,46.6821,14.2959
000856.SZ,冀东装备,预增;京津冀一体化;雄安新区;地方国企,工业,28.148,0.0107,0.1421,0.2305,657.6636,49.5215
600052.SH,浙江广厦,重组;预减;文化传媒概念(Wind),房地产,28.1588,0.423,1.8859,3.5748,16.6423,3.7328
603602.SH,纵横通信,5G,信息技术,28.1792,-0.0354,0.603,0.5392,-199.0056,11.6829
300565.SZ,科信技术,5G;宽带提速,信息技术,28.184,0.081,0.5882,0.6182,86.9877,11.9789
002788.SZ,鹭燕医药,高送转;医疗器械,医疗保健,28.1843,0.3602,1.4501,1.1677,19.5616,4.859
002187.SZ,广百股份,O2O;广东省国资;新零售;地方国企,可选消费,28.2156,0.5523,1.5278,1.4888,12.7719,4.617
300414.SZ,中光防雷,重组;出口型企业;军民融合,工业,28.2176,0.1024,0.3596,0.5777,68.8906,19.6174
603998.SH,方盛制药,股权激励;重组;抗癌,医疗保健,28.2263,0.2489,0.6462,0.7343,28.351,10.9201
601007.SH,金陵饭店,预增;江苏省国资;O2O;养老产业;地方国企,可选消费,28.23,0.2268,1.3641,0.5267,31.1177,5.1737
300609.SZ,汇纳科技,智慧停车;股权激励;新零售;大数据,信息技术,28.2425,-0.0078,0.588,0.483,-905.2083,12.0079
603477.SH,振静股份,新股,可选消费,28.248,0.1066,0.6251,0.5823,66.2477,11.2974
300374.SZ,恒通科技,建筑节能;装配式建筑;雄安新区,工业,28.2799,0.1742,0.7029,0.5061,40.5854,10.0583
002801.SZ,微光股份,出口型企业;股权激励;小盘绩优,工业,28.2982,0.1845,1.0757,0.9994,38.3444,6.5767
600725.SH,ST云维,员工持股;ST概念;新型煤化工;小盘成长;地方国企;ST;预减,材料,28.3468,0.045,0.0818,16.1968,157.4822,86.6345
603615.SH,茶花股份,,可选消费,28.368,0.2224,0.9362,0.9144,31.8885,7.5753
603015.SH,弘讯科技,工业4.0;机器人;工业互联网;合资企业;物联网;股权激励,工业,28.3818,0.2386,0.7111,0.4689,29.7378,9.9781
603168.SH,莎普爱思,,医疗保健,28.3881,0.4085,1.4636,2.7572,17.3734,4.849
603017.SH,中衡设计,装配式建筑;股权激励;装饰园林,工业,28.4099,0.2262,1.624,1.2622,31.3991,4.3734
300651.SZ,金陵体育,体育;预增,可选消费,28.4227,0.021,0.4388,0.4631,338.3655,16.1934
000506.SZ,中润资源,融资融券;重组;股权转让;融资融券标的,房地产,28.4279,-0.4848,-4.7542,0.0989,-14.6596,-1.4949
603800.SH,道森股份,页岩气和煤层气;可转债;可燃冰,能源,28.4336,-0.0179,0.2727,-0.6287,-397.1173,26.0667
300514.SZ,友讯达,高送转;智能电网;物联网,信息技术,28.44,0.0824,0.7186,0.4372,86.2864,9.8942
002820.SZ,桂发祥,地方国企;高送转;天津市国资,日常消费,28.4467,0.2921,0.926,0.9177,24.3467,7.68
300051.SZ,三五互联,移动互联网;云计算;移动转售;网络游戏;股权激励,信息技术,28.453,0.0602,0.5602,0.522,118.1603,12.6977
002297.SZ,博云新材,大飞机;扭亏;通用航空;新材料;高校,工业,28.4674,0.1093,-0.6576,0.0925,65.113,-10.8225
603726.SH,朗迪集团,小盘绩优,工业,28.4975,0.3102,1.1338,0.6716,22.967,6.2836
000819.SZ,岳阳兴长,工业气体;生物疫苗;扭亏;乙醇汽油;央企,材料,28.5448,0.0848,-0.1258,0.1158,84.1533,-56.7266
000962.SZ,东方钽业,借壳上市;小金属;领涨龙头;央企;股权转让,材料,28.566,-0.2906,-3.7997,0.2925,-24.575,-1.8795
000952.SZ,广济药业,医疗改革;地方国企;出口型企业,医疗保健,28.5937,0.8694,1.0606,1.4532,8.2223,6.74
002486.SZ,嘉麟杰,员工持股;股权转让,可选消费,28.6208,-0.1842,0.1789,0.0208,-38.8447,39.9955
603189.SH,网达软件,浦东新区;移动互联网,信息技术,28.6378,-0.0681,0.372,0.727,-105.1314,19.2458
002765.SZ,蓝黛传动,股权激励,可选消费,28.6411,0.27,1.2516,1.2626,26.5195,5.7209
002103.SZ,广博股份,金融科技;区块链;成交主力;股权激励;网红经济;文化传媒概念(Wind),信息技术,28.6452,0.1275,1.1038,1.1749,56.1671,6.4879
300600.SZ,瑞特股份,股权激励;高送转预期;国产化创新;高送转,工业,28.656,0.2388,1.0777,1.0171,30,6.6475
600838.SH,上海九百,上海国资改革;地方国企;融资融券;融资融券标的;上海本地重组,可选消费,28.7031,0.2186,0.9733,1.8293,32.8261,7.3726
000701.SZ,厦门信达,预减;地方国企;物联网;安防监控,工业,28.7475,0.4976,0.779,1.2771,14.4431,9.2258
300250.SZ,初灵信息,微信小程序;移动互联网;大数据;宽带提速,信息技术,28.7542,0.0164,0.7766,1.3621,438.3262,9.2564
600165.SH,新日恒力,股票质押;基因检测;超跌;员工持股,材料,28.7651,0.0121,0.4115,-1.878,594.3202,17.4758
002574.SZ,明牌珠宝,融资融券标的;融资融券;黄金珠宝;破净,可选消费,28.776,0.367,0.8696,0.4242,19.6022,8.2728
002175.SZ,东方网络,虚拟现实;互联网营销;超跌;员工持股;文化传媒概念(Wind);智能电视;动漫;IP流量变现,可选消费,28.7943,-0.4364,-2.7845,0.7009,-16.4954,-2.5852
300151.SZ,昌红科技,,工业,28.8938,0.093,0.3458,0.3249,77.6715,20.8891
600975.SH,新五丰,猪产业;地方国企;反关税,日常消费,28.9135,-0.0616,0.3743,1.7355,-117.3438,19.3117
300089.SZ,文化长城,在线教育,可选消费,28.9596,0.0774,0.7337,1.3676,93.5388,9.8677
002878.SZ,元隆雅图,世界杯;股权激励;高送转,可选消费,28.9629,0.2019,0.7266,0.4804,35.8629,9.9652
000530.SZ,大冷股份,冷链物流;含B股的A股;地热能;含可转债;新零售;股权激励,工业,29.0002,0.2567,2.0456,1.8193,28.2433,3.5442
600223.SH,鲁商置业,融资融券;地方国企;预增;融资融券标的,房地产,29.0281,0.2597,1.1595,1.176,27.9439,6.2588
603040.SH,新坐标,高送转预期;小盘绩优;国产化创新;股权激励,可选消费,29.0324,0.2575,1.0504,0.5548,28.1868,6.9098
000428.SZ,华天酒店,地方国企,可选消费,29.0394,-0.9751,-0.707,-4.3781,-7.4452,-10.2685
002896.SZ,中大力德,新股;机器人;小盘绩优;国产化创新;预增,工业,29.104,0.126,0.5966,0.4665,57.746,12.1958
000677.SZ,恒天海龙,,材料,29.1161,-0.0053,0.0773,0.1627,-1373.4009,94.1659
002119.SZ,康强电子,集成电路;借壳上市,信息技术,29.1278,0.2067,0.7476,0.5101,35.2296,9.7404
300193.SZ,佳士科技,机器人;股权激励,工业,29.1468,0.2412,1.4697,1.0324,30.2102,4.958
600321.SH,*ST正源,扭亏;股权转让;ST概念;成渝特区;*ST,工业,29.1536,0.0287,-0.0457,-0.0927,253.9512,-159.4836
002071.SZ,长城影视,IP流量变现;文化传媒概念(Wind);融资融券;保底增持;融资融券标的;可转债,可选消费,29.1614,0.2837,2.1907,3.0642,25.6974,3.3279
600119.SH,长江投资,上海本地重组;涉矿;融资融券标的;融资融券;上海自贸区;物流骨干网;浦东新区;地方国企;长江经济带;上海国资改革,工业,29.1723,0.0361,-1.4066,1.5521,202.0242,-5.1849
300561.SZ,汇金科技,高送转;预减;股权激励,信息技术,29.2254,0.0944,0.7968,0.7886,77.3978,9.1696
300580.SZ,贝斯特,,可选消费,29.24,0.3148,1.3964,1.1696,23.2211,5.2349
300715.SZ,凯伦股份,超涨;高送转;小盘绩优;新股,材料,29.2507,0.1022,0.4457,0.4024,71.5526,16.4072
002476.SZ,宝莫股份,股权转让;页岩气和煤层气;融资融券标的;融资融券,材料,29.2536,-0.1263,0.0039,-0.0541,-57.905,1875.2308
